molecule,geometry_id,full_AO_width,electrons,projector_residual_max,eigenvalue_distance_min,eigenvalue_distance_max,density_symmetry_residual,root_reconstruction_residual,saved_transform_residual,electron_trace_residual,MO_density_residual,status,eigenvalues
H2S,030,11,18,1.5987211554602254e-14,0.0,7.993605777301127e-15,3.3306690738754716e-16,0.0,0.0,2.1316282072803006e-14,0.0,PASS,"[-4.470063837155096e-17, 4.470063837155096e-17, 1.999999999999992, 1.999999999999995, 1.9999999999999962, 1.9999999999999973, 1.999999999999998, 1.9999999999999998, 2.0, 2.000000000000001, 2.0000000000000044]"
H2O2,001,12,18,1.4210854715202004e-14,4.2264876979001095e-16,1.887379141862766e-14,1.6653345369377348e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-4.722081435132762e-16, -4.2264876979001095e-16, 4.507677034532247e-16, 1.9999999999999811, 1.9999999999999918, 1.9999999999999958, 1.9999999999999967, 1.9999999999999982, 1.9999999999999991, 2.000000000000002, 2.000000000000006, 2.0000000000000147]"
H2O2,002,12,18,3.5083047578154947e-14,1.7636247319945806e-32,5.3290705182007514e-14,2.220446049250313e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-1.521991815520345e-16, -1.7636247319945806e-32, 1.5219918155203452e-16, 1.9999999999999483, 1.9999999999999871, 1.9999999999999951, 1.999999999999998, 2.0000000000000044, 2.0000000000000053, 2.0000000000000084, 2.000000000000015, 2.0000000000000533]"
H2O2,003,12,18,1.2323475573339238e-14,5.049220717408473e-34,1.3322676295501878e-14,2.7755575615628914e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-8.291116196914167e-17, -5.049220717408473e-34, 8.291116196914167e-17, 1.9999999999999867, 1.9999999999999902, 1.9999999999999996, 1.9999999999999998, 2.000000000000003, 2.0000000000000044, 2.0000000000000053, 2.0000000000000075, 2.0000000000000124]"
H2O2,004,12,18,1.2878587085651816e-14,1.0477547435198943e-17,1.3322676295501878e-14,4.440892098500626e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-1.0477547435198943e-17, 4.440935633170582e-16, 6.766070087432974e-16, 1.99999999999999, 1.9999999999999942, 1.9999999999999964, 1.9999999999999996, 2.000000000000002, 2.000000000000003, 2.000000000000006, 2.000000000000009, 2.0000000000000133]"
H2O2,005,12,18,1.3766765505351941e-14,4.619272640827427e-33,2.042810365310288e-14,2.654126918244515e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-1.7155728190362065e-16, 4.619272640827427e-33, 1.7155728190362065e-16, 1.9999999999999796, 1.999999999999993, 1.9999999999999953, 1.9999999999999976, 1.9999999999999998, 2.0000000000000018, 2.0000000000000027, 2.000000000000007, 2.00000000000001]"
H2O2,006,12,18,7.075937058509396e-15,0.0,8.215650382226158e-15,2.7755575615628914e-16,0.0,0.0,1.0658141036401503e-14,0.0,PASS,"[-4.572037804883401e-16, -4.440892098500626e-16, 1.3114570638277599e-17, 1.9999999999999918, 1.9999999999999931, 1.9999999999999971, 1.9999999999999984, 1.999999999999999, 2.0, 2.0000000000000027, 2.0000000000000044, 2.000000000000006]"
H2O2,007,12,18,2.4980018054066022e-14,2.220446049250313e-16,3.68594044175552e-14,2.220446049250313e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-2.945027813749513e-16, 4.437853113159768e-16, 5.168512848340685e-16, 1.9999999999999676, 1.9999999999999916, 1.9999999999999947, 1.9999999999999964, 1.9999999999999987, 1.9999999999999996, 1.9999999999999998, 2.0000000000000058, 2.000000000000037]"
H2O2,008,12,18,2.353672812205332e-14,4.1452635225308803e-16,3.108624468950438e-14,2.220446049250313e-16,0.0,0.0,2.842170943040401e-14,0.0,PASS,"[4.1452635225308803e-16, 4.440892098500626e-16, 4.736520674470372e-16, 1.9999999999999756, 1.999999999999994, 1.999999999999998, 2.000000000000004, 2.000000000000004, 2.000000000000006, 2.0000000000000075, 2.000000000000011, 2.000000000000031]"
H2O2,009,12,18,1.2302658891627516e-14,2.809275835886549e-17,1.2656542480726785e-14,3.608224830031759e-16,0.0,0.0,1.7763568394002505e-14,0.0,PASS,"[-4.721827585517177e-16, 2.809275835886549e-17, 4.440900001928521e-16, 1.9999999999999873, 1.9999999999999978, 1.9999999999999987, 2.000000000000002, 2.000000000000004, 2.0000000000000044, 2.0000000000000067, 2.0000000000000084, 2.0000000000000107]"
H2O2,010,12,18,1.199040866595169e-14,5.3400827586904284e-17,1.9095836023552692e-14,2.1163626406917047e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-9.252267224211359e-17, 5.3400827586904284e-17, 4.832110545052719e-16, 1.999999999999985, 1.9999999999999947, 1.9999999999999962, 1.9999999999999987, 1.999999999999999, 2.000000000000001, 2.0000000000000027, 2.0000000000000053, 2.000000000000019]"
H2O2,011,12,18,1.794120407794253e-13,2.9529785564706656e-17,2.8133051444001467e-13,2.220446049250313e-16,0.0,0.0,1.0658141036401503e-14,0.0,PASS,"[-2.4316540051329617e-16, -2.9529785564706656e-17, 5.0650581152971515e-17, 1.9999999999997187, 1.9999999999999887, 1.9999999999999933, 1.999999999999997, 1.9999999999999996, 2.0000000000000018, 2.0000000000000067, 2.000000000000009, 2.0000000000002753]"
H2O2,012,12,18,1.524474990688418e-14,9.7179526481741e-19,1.4210854715202004e-14,2.220446049250313e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-9.7179526481741e-19, 4.138829270531836e-16, 9.193564977618216e-16, 1.9999999999999858, 1.9999999999999862, 1.999999999999989, 1.9999999999999971, 2.000000000000001, 2.0000000000000044, 2.000000000000005, 2.000000000000008, 2.000000000000012]"
H2O2,013,12,18,9.769962616701378e-15,3.4823318137198823e-16,1.3766765505351941e-14,2.706168622523819e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-4.442774999117983e-16, 3.4823318137198823e-16, 5.401335283898728e-16, 1.999999999999992, 1.9999999999999956, 1.9999999999999958, 1.999999999999998, 2.0000000000000004, 2.0000000000000013, 2.000000000000005, 2.000000000000008, 2.0000000000000138]"
H2O2,014,12,18,3.8191672047105385e-14,5.621662364246705e-17,6.039613253960852e-14,2.688821387764051e-16,0.0,0.0,2.1316282072803006e-14,0.0,PASS,"[-9.833535954656043e-17, 5.621662364246705e-17, 4.862079457541559e-16, 1.9999999999999396, 1.9999999999999891, 1.9999999999999918, 1.9999999999999933, 1.999999999999994, 2.000000000000001, 2.000000000000003, 2.000000000000007, 2.0000000000000595]"
H2O2,015,12,18,2.842170943040401e-14,0.0,4.6407322429331543e-14,2.498001805406602e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-3.290470051377895e-16, -2.1495659379973028e-17, 1.284980595927312e-16, 1.9999999999999536, 1.9999999999999925, 1.9999999999999925, 1.9999999999999976, 2.0, 2.000000000000002, 2.0000000000000053, 2.0000000000000067, 2.000000000000038]"
H2O2,016,12,18,7.593925488436071e-14,9.178907206723803e-17,1.1546319456101628e-13,2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,0.0,PASS,"[-9.509377918113681e-17, 9.178907206723803e-17, 4.473939169639614e-16, 1.9999999999998845, 1.999999999999992, 1.999999999999996, 1.9999999999999982, 2.000000000000001, 2.0000000000000027, 2.000000000000003, 2.0000000000000058, 2.000000000000114]"
H2O2,017,12,18,2.042810365310288e-14,1.413096449111855e-16,1.9539925233402755e-14,2.7755575615628914e-16,0.0,0.0,2.1316282072803006e-14,0.0,PASS,"[-5.857251300256713e-16, 1.413096449111855e-16, 4.444154851144859e-16, 1.9999999999999865, 1.9999999999999938, 1.9999999999999971, 2.000000000000002, 2.0000000000000036, 2.000000000000006, 2.000000000000008, 2.00000000000001, 2.0000000000000195]"
H2O2,018,12,18,1.3655743202889425e-14,0.0,2.2870594307278225e-14,3.608224830031759e-16,0.0,0.0,1.0658141036401503e-14,0.0,PASS,"[-7.689087808392449e-17, 2.220446049250313e-16, 2.989354830089558e-16, 1.9999999999999771, 1.9999999999999967, 1.9999999999999982, 2.0, 2.000000000000002, 2.0000000000000044, 2.0000000000000058, 2.000000000000008, 2.0000000000000204]"
H2O2,019,12,18,9.325873406851315e-15,1.6912890176173527e-17,8.881784197001252e-15,3.885780586188048e-16,0.0,0.0,2.4868995751603507e-14,0.0,PASS,"[-1.9100026970274582e-16, 1.6912890176173527e-17, 3.9613198445160355e-16, 1.9999999999999958, 1.9999999999999976, 1.9999999999999998, 2.000000000000001, 2.000000000000002, 2.0000000000000036, 2.0000000000000053, 2.000000000000008, 2.000000000000009]"
H2O2,020,12,18,2.353672812205332e-14,1.987499784590723e-16,4.085620730620576e-14,3.3306690738754696e-16,0.0,0.0,1.7763568394002505e-14,0.0,PASS,"[-5.1671439799467265e-16, -1.987499784590723e-16, 2.713751666036823e-16, 1.999999999999968, 1.9999999999999942, 1.9999999999999967, 2.0000000000000013, 2.0000000000000013, 2.0000000000000036, 2.000000000000008, 2.0000000000000093, 2.000000000000041]"
H2O2,021,12,18,1.2434497875801753e-14,6.87283598181731e-17,1.0880185641326534e-14,3.3306690738754696e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-5.146682673826219e-16, -2.201939072106451e-16, 6.87283598181731e-17, 1.9999999999999891, 1.9999999999999913, 1.9999999999999931, 1.999999999999996, 1.9999999999999987, 1.9999999999999991, 2.0000000000000027, 2.000000000000005, 2.0000000000000084]"
H2O2,022,12,18,1.3211653993039363e-14,3.9436027909252664e-32,1.554312234475219e-14,3.3306690738754696e-16,0.0,0.0,3.552713678800501e-15,0.0,PASS,"[-1.7397448433808518e-16, -3.9436027909252664e-32, 1.7397448433808523e-16, 1.9999999999999862, 1.9999999999999891, 1.9999999999999907, 1.999999999999999, 2.0000000000000018, 2.0000000000000036, 2.000000000000007, 2.000000000000009, 2.0000000000000155]"
H2O2,023,12,18,2.0872192862952943e-14,7.295363323731848e-33,3.108624468950438e-14,2.220446049250313e-16,0.0,0.0,3.552713678800501e-15,0.0,PASS,"[-5.058499551307508e-17, -7.295363323731848e-33, 4.946742053631376e-16, 1.999999999999972, 1.999999999999994, 1.9999999999999951, 1.9999999999999971, 1.999999999999999, 2.000000000000004, 2.000000000000004, 2.000000000000007, 2.000000000000031]"
H2O2,024,12,18,1.1546319456101628e-14,2.220446049250313e-16,9.769962616701378e-15,3.3306690738754696e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-2.4181639459028834e-16, 4.436935535472556e-16, 4.642566558181265e-16, 1.9999999999999925, 1.999999999999996, 1.9999999999999967, 1.9999999999999998, 2.000000000000001, 2.000000000000002, 2.0000000000000053, 2.0000000000000058, 2.0000000000000098]"
H2O2,025,12,18,1.1546319456101628e-14,1.3339472987999332e-32,1.687538997430238e-14,3.3306690738754696e-16,0.0,0.0,0.0,0.0,PASS,"[-1.1612387655691e-16, -1.3339472987999332e-32, 1.1612387655690998e-16, 1.9999999999999831, 1.999999999999993, 1.999999999999995, 1.9999999999999987, 2.0000000000000013, 2.0000000000000018, 2.000000000000003, 2.000000000000006, 2.000000000000016]"
H2O2,026,12,18,1.5987211554602254e-14,0.0,2.7977620220553945e-14,2.220446049250313e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-2.386658921795024e-16, 4.035052880986655e-18, 2.3463083929851577e-16, 1.9999999999999731, 1.9999999999999936, 1.9999999999999942, 2.0, 2.0000000000000036, 2.0000000000000058, 2.0000000000000067, 2.0000000000000075, 2.000000000000028]"
H2O2,027,12,18,1.3322676295501878e-14,5.540232746916561e-34,1.4210854715202004e-14,2.498001805406602e-16,0.0,0.0,3.552713678800501e-15,0.0,PASS,"[-7.526476057210564e-17, 5.540232746916561e-34, 7.526476057210563e-17, 1.9999999999999887, 1.9999999999999922, 1.9999999999999944, 1.9999999999999982, 2.0000000000000004, 2.000000000000002, 2.000000000000003, 2.000000000000006, 2.000000000000014]"
H2O2,028,12,18,2.708944180085382e-14,3.38686666639829e-17,2.6201263381153694e-14,2.7755575615628914e-16,0.0,0.0,3.197442310920451e-14,0.0,PASS,"[-4.486164615365424e-16, -3.38686666639829e-17, 4.824851282005253e-16, 1.9999999999999738, 1.9999999999999902, 1.9999999999999942, 1.999999999999996, 1.9999999999999984, 1.9999999999999996, 2.000000000000003, 2.000000000000005, 2.000000000000014]"
H2O2,029,12,18,2.5757174171303632e-14,1.1163804125486193e-16,3.2862601528904634e-14,2.7755575615628914e-16,0.0,0.0,1.4210854715202004e-14,0.0,PASS,"[-5.475219181898658e-16, -2.2901846025539757e-16, -1.1163804125486193e-16, 1.9999999999999671, 1.9999999999999831, 1.9999999999999942, 1.999999999999996, 2.0000000000000004, 2.0000000000000013, 2.000000000000004, 2.00000000000001, 2.0000000000000293]"
H2O2,030,12,18,1.021405182655144e-14,2.8361279654463244e-32,1.2656542480726785e-14,3.191891195797325e-16,0.0,0.0,7.105427357601002e-15,0.0,PASS,"[-4.535469159813786e-16, -2.8361279654463244e-32, 9.457706131316085e-18, 1.9999999999999873, 1.9999999999999938, 1.9999999999999956, 1.9999999999999982, 1.9999999999999991, 2.0000000000000013, 2.000000000000003, 2.0000000000000053, 2.0000000000000058]"
